Tree_ID,Date_Modif,Species_ID,Name_Botan,Name_Commo,Height_Gro,Height_Min,Height_Max,DBH_Group,DBH_Min,DBH_Max,District,Address,Street,On_Address,On_Street,Tree_Numbe,Location_D,Census_Tra,california,long_NAD83,lat_nad83
10947701,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2428,22ND ST,2428,22ND ST,1,Front,20,363,364800.2455,3764950.031
10947681,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2234,22ND ST,2234,22ND ST,1,Front,20,363,364605.7262,3765241.687
10948086,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,22,2506,CLOVERFIELD BL,2506,CLOVERFIELD BL,1,Front,20,363,365010.6874,3765021.054
10947797,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2446,21ST ST,2446,21ST ST,1,Front,18,363,364755.3441,3764826.908
10948103,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,6,31,0,22,2509,CLOVERFIELD BL,2509,CLOVERFIELD BL,1,Front,20,363,365032.1638,3765016.33
10947634,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2451,22ND ST,2451,22ND ST,1,Front,20,363,364854.971,3764895.23
10948083,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,22,2444,CLOVERFIELD BL,2444,CLOVERFIELD BL,1,Front,20,363,364984.7813,3765057.02
10947705,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2446,22ND ST,2446,22ND ST,1,Front,20,363,364835.4836,3764899.76
10947718,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2523,22ND ST,2523,22ND ST,1,Front,20,363,364898.9091,3764832.654
10947750,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2233,21ST ST,2233,21ST ST,1,Front,20,363,364539.5597,3765172.498
10947661,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2229,22ND ST,2229,22ND ST,1,Front,20,363,364606.8909,3765259.058
10947733,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2411,21ST ST,2411,21ST ST,1,Front,20,363,364708.6147,3764923.188
10947793,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2428,21ST ST,2428,21ST ST,1,Front,18,363,364719.899,3764879.877
10948079,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,22,2424,CLOVERFIELD BL,2424,CLOVERFIELD BL,1,Front,20,363,364952.6874,3765105.635
10947754,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,5,25,30,21,2207,21ST ST,2207,21ST ST,1,Front,20,363,364494.4635,3765237.26
10948182,3/14/2016 10:41,134,Afrocarpus macrophyllus,Yew Pine,2,15,30,2,7,12,22,2727,OCEAN PARK BL,2727,OCEAN PARK BL,1,Front,20,363,365548.3498,3765195.938
10947737,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2341,21ST ST,2341,21ST ST,1,Front,20,363,364672.9344,3764975.287
10947730,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2425,21ST ST,2425,21ST ST,1,Front,20,363,364733.1579,3764888.842
10947335,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,20,2425,16TH ST,2425,16TH ST,3,Front,18,363,364169.6609,3764679.304
10947789,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2406,21ST ST,2406,21ST ST,1,Front,18,363,364686.3298,3764928.654
10947725,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2451,21ST ST,2451,21ST ST,1,Front,20,363,364775.2289,3764824.678
10947786,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2338,21ST ST,2338,21ST ST,1,Front,18,363,364661.7452,3764965.738
10947641,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,6,31,0,21,2421,22ND ST,2421,22ND ST,1,Front,20,363,364805.3796,3764970.774
10947363,3/14/2016 10:41,230,Tipuana tipu,Tipu,2,15,30,2,7,12,20,1515,MAPLE ST,2450,16TH ST,1,Side,18,363,364296.0913,3764497.765
10947350,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,20,2425,16TH ST,2425,16TH ST,18,Front,18,363,364310.0929,3764506.249
10947630,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2517,22ND ST,2517,22ND ST,1,Front,20,363,364888.7318,3764842.931
10948090,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,22,2520,CLOVERFIELD BL,2520,CLOVERFIELD BL,1,Front,20,363,365035.7927,3764984.379
10947708,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2508,22ND ST,2508,22ND ST,1,Front,20,363,364860.6606,3764864.159
10947884,3/14/2016 10:41,29,Cupaniopsis anacardioides,Carrotwood,2,15,30,3,13,18,21,2419,20TH ST,2419,20TH ST,1,Front,18,363,364643.6621,3764828.585
10947769,3/14/2016 10:41,53,Quercus ilex,Holly Oak,2,15,30,1,0,6,21,2212,21ST ST,2212,21ST ST,1,Front,18,363,364490.4268,3765216.021
10948107,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,22,2445,CLOVERFIELD BL,2445,CLOVERFIELD BL,1,Front,20,363,364996.4854,3765067.143
10947637,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,6,31,0,21,2437,22ND ST,2437,22ND ST,1,Front,20,363,364830.1561,3764934.954
10947635,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2445,22ND ST,2445,22ND ST,1,Front,20,363,364847.3945,3764906.918
10947796,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2442,21ST ST,2442,21ST ST,1,Front,18,363,364745.5742,3764842.871
10947662,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2227,22ND ST,2227,22ND ST,1,Front,20,363,364601.523,3765270.696
10947749,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,6,31,0,21,2237,21ST ST,2237,21ST ST,1,Front,20,363,364546.1132,3765160.218
10948085,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,22,2454,CLOVERFIELD BL,2454,CLOVERFIELD BL,1,Front,20,363,365001.5851,3765032.144
10948080,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,22,2430,CLOVERFIELD BL,2430,CLOVERFIELD BL,1,Front,20,363,364960.0563,3765090.759
10947700,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2422,22ND ST,2422,22ND ST,1,Front,20,363,364791.2177,3764960.555
10947732,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2415,21ST ST,2415,21ST ST,1,Front,20,363,364716.5334,3764912.473
10947682,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2238,22ND ST,2238,22ND ST,1,Front,20,363,364612.218,3765226.966
10947731,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2421,21ST ST,2421,21ST ST,1,Front,20,363,364724.3094,3764899.893
10947709,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,21,2514,22ND ST,2514,22ND ST,1,Front,20,363,364868.2378,3764847.222
10947704,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2442,22ND ST,2442,22ND ST,1,Front,20,363,364825.0104,3764913.822
10948100,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,5,25,30,22,2525,CLOVERFIELD BL,2525,CLOVERFIELD BL,1,Front,20,363,365057.1168,3764978.258
10947640,3/14/2016 10:41,321,Strelitzia nicolai,Giant Bird Of Paradise,3,30,45,6,31,0,21,2427,22ND ST,2427,22ND ST,1,Front,20,363,364810.6154,3764962.096
10948106,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,22,2451,CLOVERFIELD BL,2451,CLOVERFIELD BL,1,Front,20,363,365005.6302,3765054.365
10947736,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2345,21ST ST,2345,21ST ST,1,Front,20,363,364682.4575,3764961.018
10947773,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2232,21ST ST,2232,21ST ST,1,Front,18,363,364525.1734,3765164.021
10947631,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2513,22ND ST,2513,22ND ST,1,Front,20,363,364881.0302,3764855.785
10947763,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,21,2128,21ST ST,2128,21ST ST,1,Front,18,363,364438.7985,3765295.875
10947726,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2445,21ST ST,2445,21ST ST,1,Front,20,363,364765.6357,3764836.253
10947758,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,6,31,0,21,2133,21ST ST,2133,21ST ST,1,Front,20,363,364459.9696,3765289.029
10947636,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2443,22ND ST,2443,22ND ST,1,Front,20,363,364837.5626,3764921.685
10948102,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,4,45,60,6,31,0,22,2515,CLOVERFIELD BL,2515,CLOVERFIELD BL,1,Front,20,363,365040.9205,3765003.582
10947768,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2210,21ST ST,2210,21ST ST,1,Front,18,363,364482.8159,3765227.837
10947790,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2410,21ST ST,2410,21ST ST,1,Front,18,363,364692.7022,3764919.174
10947795,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2436,21ST ST,2436,21ST ST,1,Front,18,363,364738.9101,3764850.904
10947753,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,5,25,30,21,2211,21ST ST,2211,21ST ST,1,Front,20,363,364506.1249,3765221.669
10948181,3/14/2016 10:41,5,Liquidambar styraciflua,American Sweetgum,2,15,30,2,7,12,22,2716,OCEAN PARK BL,2716,OCEAN PARK BL,6,Front,20,363,365564.3337,3765177.485
10947663,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,21,2219,22ND ST,2219,22ND ST,1,Front,20,363,364593.4262,3765282.238
10916066,3/14/2016 10:41,162,Phoenix dactylifera,Date Palm,3,30,45,4,19,24,10,1539,4TH ST,1539,4TH ST,2,Front,15,368,362194.0566,3764733.889
10919741,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,8,1331,WILSHIRE BL,1126,14TH ST,4,Side,7,365,362484.2579,3766176.029
10916067,3/14/2016 10:41,162,Phoenix dactylifera,Date Palm,3,30,45,4,19,24,10,1539,4TH ST,1539,4TH ST,1,Front,15,368,362187.8073,3764739.366
10922145,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,14,1253,FRANKLIN ST,1253,FRANKLIN ST,1,Front,10,364,364268.6534,3767505.839
10915845,3/14/2016 10:41,440,Platanus mexicana,Mexican Sycamore,2,15,30,2,7,12,10,300,COLORADO AV,300,COLORADO AV,10,Front,15,368,362204.9612,3764672.41
10925198,3/14/2016 10:41,19,Melaleuca quinquenervia,Cajeput Tree,2,15,30,3,13,18,16,2101,PENNSYLVANIA AV,2101,PENNSYLVANIA AV,2,Front,13,364,363955.8283,3765976.461
10938750,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,25,2102,HILL ST,2102,HILL ST,1,Front,20,363,364994.375,3764532.315
10921982,3/14/2016 10:41,24,Cinnamomum camphora,Camphor Tree,2,15,30,3,13,18,9,832,3RD ST,832,3RD ST,2,Front,6,365,361073.1335,3765716.94
10920084,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,7,1802,CALIFORNIA AV,1802,CALIFORNIA AV,1,Front,7,365,362770.3837,3766622.831
10918210,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,7,1430,WILSHIRE BL,1430,WILSHIRE BL,1,Front,8,364,362620.3631,3766180.491
10918213,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,7,1418,WILSHIRE BL,1418,WILSHIRE BL,1,Front,8,364,362591.2559,3766154.491
10918214,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,7,1414,WILSHIRE BL,1414,WILSHIRE BL,1,Front,8,364,362584.2716,3766148.496
10918216,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,7,1402,WILSHIRE BL,1402,WILSHIRE BL,2,Front,8,364,362570.0934,3766134.46
10918225,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,8,1314,WILSHIRE BL,1314,WILSHIRE BL,1,Front,8,364,362491.8759,3766059.966
10918281,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,6,2201,WILSHIRE BL,2201,WILSHIRE BL,1,Front,9,365,363241.4989,3766799.689
10929597,3/14/2016 10:41,40,Cedrus deodara,Deodar Cedar,2,15,30,2,7,12,3,451,15TH ST,451,15TH ST,1,Front,2,366,361728.0446,3767180.548
10924523,3/14/2016 10:41,179,Handroanthus chrysotrichus,Golden Trumpet Tree,2,15,30,1,0,6,16,2,VIRGINIA AV PARK,2,VIRGINIA AV PARK,113,Park,13,364,364446.9128,3765433.172
10927370,3/14/2016 10:41,101,Corymbia ficifolia,Red Flowering Gum,3,30,45,6,31,0,2,801,MONTANA AV,600,9TH ST,41,Side,5,366,361499.5436,3766329.768
10933868,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,12,1344,16TH ST,1344,16TH ST,1,Front,8,364,362958.8041,3766028.719
10933871,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,12,1350,16TH ST,1350,16TH ST,3,Front,8,364,362982.3718,3766003.74
10933872,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,1,1,15,2,7,12,12,1345,16TH ST,1345,16TH ST,4,Front,8,364,363001.1133,3766009.287
10918481,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,8,1311,WILSHIRE BL,1311,WILSHIRE BL,3,Front,7,365,362478.2496,3766078.845
10918482,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,8,1311,WILSHIRE BL,1311,WILSHIRE BL,4,Front,7,365,362484.2489,3766086.587
10918483,3/14/2016 10:41,75,Washingtonia robusta,Mexican Fan Palm,4,45,60,4,19,24,8,1317,WILSHIRE BL,1317,WILSHIRE BL,1,Front,7,365,362497.8605,3766097.804
10932644,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,6,31,0,5,1051,PRINCETON ST,1051,PRINCETON ST,1,Front,9,365,363519.274,3767416.386
10941297,3/14/2016 10:41,46,Afrocarpus gracilior,Fern Pine,2,15,30,3,13,18,10,1431,7TH ST,1431,7TH ST,1,Front,15,368,362296.2628,3765156.476
10925916,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,527,SAN VICENTE BL,527,SAN VICENTE BL,2,Front,5,366,360692.38,3766646.282
10925917,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,527,SAN VICENTE BL,527,SAN VICENTE BL,1,Front,5,366,360683.4132,3766635.693
10925918,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,519,SAN VICENTE BL,519,SAN VICENTE BL,1,Front,5,366,360674.3683,3766627.243
10925920,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,511,SAN VICENTE BL,511,SAN VICENTE BL,2,Front,5,366,360652.4734,3766603.447
10925921,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,4,19,24,1,511,SAN VICENTE BL,511,SAN VICENTE BL,1,Front,5,366,360641.4996,3766589.812
10925940,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,446,SAN VICENTE BL,446,SAN VICENTE BL,1,Front,5,366,360630.8842,3766532.653
10925941,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,450,SAN VICENTE BL,450,SAN VICENTE BL,1,Front,5,366,360641.8159,3766543.67
10925942,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,502,SAN VICENTE BL,502,SAN VICENTE BL,1,Front,5,366,360656.7604,3766553.975
10925943,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,502,SAN VICENTE BL,502,SAN VICENTE BL,2,Front,5,366,360664.5303,3766565.941
10925946,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,528,SAN VICENTE BL,528,SAN VICENTE BL,1,Front,5,366,360707.0624,3766607.499
10925947,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,540,SAN VICENTE BL,540,SAN VICENTE BL,1,Front,5,366,360715.5819,3766617.33
10925948,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,540,SAN VICENTE BL,540,SAN VICENTE BL,2,Front,5,366,360723.7407,3766626.504
10925949,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,540,SAN VICENTE BL,540,SAN VICENTE BL,3,Front,5,366,360733.9424,3766638.261
10925950,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,4,19,24,1,608,SAN VICENTE BL,608,SAN VICENTE BL,1,Front,5,366,360742.8486,3766646.438
10925951,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,1,608,SAN VICENTE BL,608,SAN VICENTE BL,2,Front,5,366,360754.7228,3766659.651
10934541,3/14/2016 10:41,49,Koelreuteria paniculata,Goldenrain Tree,2,15,30,1,0,6,13,2200,WILSHIRE BL,1201,22ND ST,2,Side,10,365,363269.8984,3766747.559
10930265,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,2,7,12,4,203,20TH ST,2000,SAN VICENTE BL,1,Side,2,366,361706.9706,3768047.032
10935554,3/14/2016 10:41,33,Koelreuteria bipinnata,Chinese Flame Tree,2,15,30,1,0,6,22,2801,OCEAN PARK BL,2651,28TH ST,2,Side,20,363,365565.3019,3765229.492
10936400,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2449,OAK ST,2449,OAK ST,1,Front,20,363,365320.38,3764906.211
10919873,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,7,1018,20TH ST,1018,20TH ST,1,Front,7,365,362822.4008,3766884.755
10936401,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2443,OAK ST,2443,OAK ST,1,Front,20,363,365311.5559,3764898.332
10936402,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2439,OAK ST,2439,OAK ST,1,Front,20,363,365297.5805,3764889.906
10936403,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2433,OAK ST,2433,OAK ST,1,Front,20,363,365283.2563,3764880.118
10936404,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2429,OAK ST,2429,OAK ST,1,Front,20,363,365273.674,3764872.838
10932406,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,5,1145,YALE ST,1145,YALE ST,1,Front,9,365,363827.8959,3767442.135
10932457,3/14/2016 10:41,230,Tipuana tipu,Tipu,2,15,30,2,7,12,5,941,YALE ST,941,YALE ST,1,Front,9,365,363540.3083,3767745.16
10936405,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2421,OAK ST,2421,OAK ST,1,Front,20,363,365261.175,3764862.871
10936406,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2419,OAK ST,2419,OAK ST,1,Front,20,363,365245.4832,3764856.224
10936410,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2349,OAK ST,2349,OAK ST,1,Front,20,363,365197.3084,3764817.656
10936411,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2343,OAK ST,2343,OAK ST,1,Front,20,363,365184.0312,3764810.507
10936432,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2414,OAK ST,2414,OAK ST,1,Front,20,363,365243.8349,3764830.474
10936433,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2418,OAK ST,2418,OAK ST,1,Front,20,363,365257.0513,3764840.399
10936434,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2428,OAK ST,2428,OAK ST,1,Front,20,363,365271.3861,3764851.547
10936435,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2438,OAK ST,2438,OAK ST,1,Front,20,363,365308.0877,3764874.952
10936436,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2444,OAK ST,2444,OAK ST,1,Front,20,363,365320.3733,3764884.041
10936437,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2450,OAK ST,2450,OAK ST,1,Front,20,363,365332.8222,3764892.221
10936438,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2452,OAK ST,2452,OAK ST,1,Front,20,363,365346.755,3764900.483
10936439,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,24,2458,OAK ST,2458,OAK ST,1,Front,20,363,365358.0942,3764910.253
10941860,3/14/2016 10:41,76,Albizia julibrissin,Silk Tree,1,1,15,2,7,12,11,900,COLORADO AV,900,COLORADO AV,8,Front,14,364,362732.4839,3765145.938
10941865,3/14/2016 10:41,76,Albizia julibrissin,Silk Tree,1,1,15,2,7,12,11,900,COLORADO AV,900,COLORADO AV,13,Front,14,364,362759.1901,3765170.177
10928508,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,2,557,11TH ST,1101,ALTA AV,1,Side,5,366,361528.7528,3766698.214
10933492,3/14/2016 10:41,29,Cupaniopsis anacardioides,Carrotwood,2,15,30,4,19,24,12,1810,COLORADO AV,1810,COLORADO AV,1,Front,14,364,363482.6772,3765853.438
10933494,3/14/2016 10:41,29,Cupaniopsis anacardioides,Carrotwood,2,15,30,3,13,18,12,1810,COLORADO AV,1810,COLORADO AV,3,Front,14,364,363505.5186,3765873.946
10919927,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,7,1033,20TH ST,1033,20TH ST,1,Front,9,365,362870.6704,3766852.908
10938910,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,25,2101,NAVY ST,2101,NAVY ST,1,Front,20,363,365235.2789,3764178.95
10938921,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,6,31,0,25,1802,NAVY ST,1802,NAVY ST,1,Front,19,363,365100.0223,3764071.558
10938928,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,2,15,30,4,19,24,25,2020,NAVY ST,2020,NAVY ST,1,Front,19,363,365191.2761,3764133.573
10947362,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,20,1515,MAPLE ST,2450,16TH ST,2,Side,18,363,364305.331,3764487.065
10916079,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,5,25,30,10,1457,4TH ST,1457,4TH ST,1,Front,15,368,362077.1228,3764857.598
10916032,3/14/2016 10:41,56,Ficus microcarpa 'Nitida',Indian Laurel Fig,3,30,45,4,19,24,10,1338,4TH ST,1338,4TH ST,1,Front,15,368,361880.8464,3765042.451
10917319,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,3,13,18,11,1001,COLORADO AV,1559,10TH ST,1,Side,12,368,362755.2632,3765209.591
10917324,3/14/2016 10:41,15,Lophostemon confertus,Brisbane Box,2,15,30,2,7,12,11,1537,10TH ST,1537,10TH ST,1,Front,12,368,362708.7734,3765255.977
10917334,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,11,1453,10TH ST,1453,10TH ST,1,Front,12,368,362601.958,3765368.146
10917340,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,3,30,45,4,19,24,11,1423,10TH ST,1423,10TH ST,1,Front,12,368,362540.5335,3765433.662
10917361,3/14/2016 10:41,116,Magnolia grandiflora,Southern Magnolia,2,15,30,4,19,24,11,1250,10TH ST,1250,10TH ST,3,Front,8,368,362302.4756,3765655.419
