id,created,updated,source,species,family,genus,native_ran,max_height,tree_shape,foliage_ty,density_in,longevity,dbh_lo,dbh_hi,height_lo,height_hi,stems,trunks,canopy,zip,place,county,cz,POINT_X,POINT_Y
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459045.89495900000,3752197.82299999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459030.15763300000,3752214.42650000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459023.75815700000,3752222.39122000011
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459018.99922200001,3752227.15186000010
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458993.11018199997,3752140.52467999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458981.40007500001,3752153.20402000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,458977.54357099999,3752159.21761000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459070.33262599999,3752195.23035999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459093.76461900002,3752167.22561000008
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459007.22558999999,3752246.38399000000
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459007.33747199998,3752251.01352000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459042.74067400000,3752191.04322999995
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459037.30805900000,3752196.75080000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459044.26890899998,3752231.66838999977
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459093.96462899999,3752113.65645000013
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459071.77858799999,3752104.23027000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459075.65175600001,3752107.19003000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459078.18293700001,3752097.36804000009
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459082.86697099998,3752117.85195000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459090.38141199999,3752215.29667000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,459087.96003000002,3752219.95772999991
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456746.21180699999,3753231.79911000002
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456761.52425000002,3753228.49972999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456766.14767799998,3753209.10091000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456734.89782299998,3753195.51745000016
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456744.34845100000,3753250.64704999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456747.37051600002,3753274.67543999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456802.48177200003,3753164.51739999978
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456803.02168599999,3753156.93617000012
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456836.96145700000,3753167.97777000023
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456815.63454599999,3753183.23245000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456833.21674200002,3753197.10441000015
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456792.65905700001,3753118.28170000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456809.69536999997,3753114.70544999978
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456813.56107499998,3753125.99142999994
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456822.96752399998,3753122.18080999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456823.89928499999,3753129.71233000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456820.30079499999,3753127.84473000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456712.15458300000,3753226.84080999997
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456788.93564099999,3753217.11422999995
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456777.38046299998,3753233.87472000020
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456774.49912599998,3753231.82091999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456740.30782200000,3753136.57978999987
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456743.50588600000,3753132.48637000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456747.33256900002,3753125.19329999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456750.07455500000,3753121.87368999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453655.45067900000,3750870.18782000011
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453648.45410600002,3750862.14788000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453692.65713700000,3750922.74617999978
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453682.69112600002,3750911.42642999999
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453679.34730899998,3750903.17493999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453676.30083999998,3750896.98891999992
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453672.25145099999,3750920.77865999984
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453699.65899500001,3750885.85118999984
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453700.55271999998,3750892.39221000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453704.16196800000,3750896.16406999994
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453713.70807800000,3750880.27084999997
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453640.29361499997,3750847.38528000005
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453609.16053400002,3750825.31750999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453656.87684200000,3750831.28545999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453676.91989600001,3750847.20659000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453655.11187600001,3750763.94565000013
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453646.40403699997,3750775.01187000005
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453640.96109200001,3750778.13886999991
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453635.91211899999,3750773.68516999995
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453612.90487000003,3750797.91198999994
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453605.11755999998,3750791.57684000023
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453600.35996899998,3750787.98294000002
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453627.27065000002,3750798.35855000000
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453683.66658299998,3750765.35660000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453677.00720599998,3750776.75730000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453668.14894899999,3750786.44633000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453654.90981500002,3750805.32886999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,453708.37046599999,3750777.67927999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457851.88922499999,3751894.87883999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457830.45297300001,3751868.32982000010
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457962.91899999999,3751782.15786000015
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457966.30566399998,3751786.94672999997
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457887.16565300000,3751849.25071999989
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457917.12537199998,3751868.85039999988
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457934.96739100001,3751881.53825999983
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457955.41727999999,3751894.19376999978
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457963.80039100000,3751906.21394000016
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466146.56783999997,3759523.34639000008
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466107.87834800000,3759551.47471999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466071.37921799999,3759565.06211999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466129.41866800003,3759618.41200000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466126.58756000001,3759641.83685000008
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466136.68591900001,3759644.22289999994
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466067.64234800002,3759513.36946999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466053.10403599998,3759513.71095999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,466061.60837400000,3759503.42841999978
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464744.31026800000,3756616.49275999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464611.49326399999,3756457.82712000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464617.50243499997,3756490.65786000015
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464623.18137800001,3756508.37739000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464630.69402800000,3756503.91417999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464629.34773300000,3756509.99696000014
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464666.99042699998,3756510.38880999992
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464702.61715300003,3756511.01750000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464717.80493799999,3756511.21765000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464738.97713399999,3756510.11224000016
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464745.31292800000,3756488.27202000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464733.29547700001,3756477.79347999999
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,464746.34743000002,3756460.44572999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467887.33221600001,3761836.40559000010
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467898.52689500002,3761838.11984999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467918.56260000000,3761793.07930999994
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467917.54214500001,3761779.06542999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467916.90325600002,3761734.09500999982
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467896.94812600000,3761731.24244000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467916.30090400000,3761699.92962000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,467915.76992599998,3761686.79014000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465953.78370799997,3756894.12413999997
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465879.37505500001,3756818.88488999987
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465880.84881300002,3756909.84664000012
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465906.40887200000,3756893.72626999998
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465905.59866299998,3756917.89136999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465891.14160600002,3756916.98649000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465890.19886599999,3756904.31069999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,465882.43527999998,3756879.81754000019
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455640.16208400001,3752406.88359000022
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455680.30826500000,3752394.54760000017
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455581.80453899998,3752350.72447999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455610.44577599998,3752383.58993999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455625.90542199998,3752357.23492999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455661.86979400000,3752417.06155999983
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455709.06725099997,3752413.10336000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455623.00075299997,3752395.90681000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455582.36493099999,3752418.47293999977
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455584.68872899999,3752435.20023000007
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455675.02586699999,3752281.78971000016
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455682.25864600000,3752271.58856000006
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455582.47744799999,3752303.63346000016
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455586.74233699997,3752298.58962999983
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455613.80490799999,3752348.82123999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,455640.95267899998,3752374.65098999999
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454734.90906099998,3754023.83278999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454698.52697399998,3754003.40589000005
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454734.69431499997,3753967.28996999981
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454714.05157399998,3753968.47721000016
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454718.58246499998,3753966.95857999986
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454706.36363400001,3753974.09385999991
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454609.28813200002,3754120.23211000022
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454601.13815800002,3754121.12166999979
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454722.23986899998,3754127.13518000022
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,454649.86459499999,3753968.20542000001
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456802.22407100000,3755528.33240999980
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456788.86404600000,3755579.25665999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456789.10137100000,3755592.43995000003
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456799.97944199998,3755607.06321999989
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456795.55725000001,3755570.08216999983
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456776.93610799999,3755606.53031999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456746.65009399998,3755572.43169000000
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456731.78079300001,3755576.53978999984
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456731.21548000001,3755608.01472999994
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456754.96275900002,3755568.56607000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456767.88503200002,3755487.27456999989
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456781.01801000000,3755491.04241999984
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456819.10350000003,3755486.40332000004
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456804.62907899998,3755490.94981000014
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456820.84962100000,3755519.56884999992
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456830.41851699998,3755519.09995000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456846.71061299997,3755516.04865999985
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456844.07152400003,3755559.58052999992
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456848.06419000000,3755559.56235999987
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456845.53643199999,3755562.44822000014
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456850.61899200000,3755562.59940000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456855.69749499997,3755561.87941000005
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456723.43977100000,3755592.79890999990
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456735.23526300001,3755592.47287999978
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456740.56644000002,3755592.44855999993
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,456745.22142500000,3755593.38000999996
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457628.24129400001,3753042.61952000018
"0",,,,,,,,0.00000000000,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,,0.00000000000,,,,457629.13130100002,3753021.35051999986
